Date,Location,Classification,Count
04/08/2022,Bronx,Cases,136
04/09/2022,Bronx,Cases,69
04/10/2022,Bronx,Cases,69
04/11/2022,Bronx,Cases,223
04/12/2022,Bronx,Cases,206
04/13/2022,Bronx,Cases,201
04/14/2022,Bronx,Cases,192
04/15/2022,Bronx,Cases,137
04/16/2022,Bronx,Cases,116
04/17/2022,Bronx,Cases,80
04/18/2022,Bronx,Cases,187
04/19/2022,Bronx,Cases,180
04/20/2022,Bronx,Cases,194
04/21/2022,Bronx,Cases,177
04/22/2022,Bronx,Cases,171
04/23/2022,Bronx,Cases,116
04/24/2022,Bronx,Cases,112
04/25/2022,Bronx,Cases,293
04/26/2022,Bronx,Cases,260
04/27/2022,Bronx,Cases,298
04/28/2022,Bronx,Cases,246
04/29/2022,Bronx,Cases,230
04/30/2022,Bronx,Cases,137
05/01/2022,Bronx,Cases,132
05/02/2022,Bronx,Cases,296
05/03/2022,Bronx,Cases,330
05/04/2022,Bronx,Cases,327
05/05/2022,Bronx,Cases,377
05/06/2022,Bronx,Cases,279
05/07/2022,Bronx,Cases,161
05/08/2022,Bronx,Cases,150
05/09/2022,Bronx,Cases,472
05/10/2022,Bronx,Cases,376
05/11/2022,Bronx,Cases,433
05/12/2022,Bronx,Cases,440
05/13/2022,Bronx,Cases,413
05/14/2022,Bronx,Cases,238
05/15/2022,Bronx,Cases,209
05/16/2022,Bronx,Cases,559
05/17/2022,Bronx,Cases,478
05/18/2022,Bronx,Cases,551
05/19/2022,Bronx,Cases,490
05/20/2022,Bronx,Cases,432
05/21/2022,Bronx,Cases,287
05/22/2022,Bronx,Cases,214
05/23/2022,Bronx,Cases,557
05/24/2022,Bronx,Cases,521
05/25/2022,Bronx,Cases,453
05/26/2022,Bronx,Cases,431
05/27/2022,Bronx,Cases,370
05/28/2022,Bronx,Cases,193
05/29/2022,Bronx,Cases,182
05/30/2022,Bronx,Cases,210
05/31/2022,Bronx,Cases,513
06/01/2022,Bronx,Cases,502
06/02/2022,Bronx,Cases,381
06/03/2022,Bronx,Cases,350
06/04/2022,Bronx,Cases,193
06/05/2022,Bronx,Cases,172
06/06/2022,Bronx,Cases,427
06/07/2022,Bronx,Cases,380
06/08/2022,Bronx,Cases,337
06/09/2022,Bronx,Cases,315
06/10/2022,Bronx,Cases,319
06/11/2022,Bronx,Cases,197
06/12/2022,Bronx,Cases,154
06/13/2022,Bronx,Cases,455
06/14/2022,Bronx,Cases,336
06/15/2022,Bronx,Cases,381
06/16/2022,Bronx,Cases,325
06/17/2022,Bronx,Cases,335
06/18/2022,Bronx,Cases,244
06/19/2022,Bronx,Cases,161
06/20/2022,Bronx,Cases,322
06/21/2022,Bronx,Cases,485
06/22/2022,Bronx,Cases,480
06/23/2022,Bronx,Cases,381
06/24/2022,Bronx,Cases,390
06/25/2022,Bronx,Cases,267
06/26/2022,Bronx,Cases,226
06/27/2022,Bronx,Cases,505
06/28/2022,Bronx,Cases,509
06/29/2022,Bronx,Cases,497
06/30/2022,Bronx,Cases,506
07/01/2022,Bronx,Cases,467
07/02/2022,Bronx,Cases,317
07/03/2022,Bronx,Cases,296
07/04/2022,Bronx,Cases,272
07/05/2022,Bronx,Cases,790
07/06/2022,Bronx,Cases,645
07/07/2022,Bronx,Cases,617
07/08/2022,Bronx,Cases,531
07/09/2022,Bronx,Cases,393
07/10/2022,Bronx,Cases,269
07/11/2022,Bronx,Cases,744
07/12/2022,Bronx,Cases,698
07/13/2022,Bronx,Cases,627
07/14/2022,Bronx,Cases,608
07/15/2022,Bronx,Cases,568
07/16/2022,Bronx,Cases,360
07/17/2022,Bronx,Cases,307
07/18/2022,Bronx,Cases,627
07/19/2022,Bronx,Cases,650
07/20/2022,Bronx,Cases,643
07/21/2022,Bronx,Cases,536
07/22/2022,Bronx,Cases,489
07/23/2022,Bronx,Cases,325
07/24/2022,Bronx,Cases,297
07/25/2022,Bronx,Cases,713
07/26/2022,Bronx,Cases,668
07/27/2022,Bronx,Cases,578
07/28/2022,Bronx,Cases,574
07/29/2022,Bronx,Cases,500
07/30/2022,Bronx,Cases,311
07/31/2022,Bronx,Cases,301
08/01/2022,Bronx,Cases,644
08/02/2022,Bronx,Cases,570
08/03/2022,Bronx,Cases,570
08/04/2022,Bronx,Cases,469
08/05/2022,Bronx,Cases,436
08/06/2022,Bronx,Cases,302
08/07/2022,Bronx,Cases,250
08/08/2022,Bronx,Cases,600
08/09/2022,Bronx,Cases,531
08/10/2022,Bronx,Cases,406
08/11/2022,Bronx,Cases,433
08/12/2022,Bronx,Cases,363
08/13/2022,Bronx,Cases,187
08/14/2022,Bronx,Cases,198
08/15/2022,Bronx,Cases,431
08/16/2022,Bronx,Cases,370
08/17/2022,Bronx,Cases,350
08/18/2022,Bronx,Cases,331
08/19/2022,Bronx,Cases,312
08/20/2022,Bronx,Cases,200
08/21/2022,Bronx,Cases,183
08/22/2022,Bronx,Cases,384
08/23/2022,Bronx,Cases,352
08/24/2022,Bronx,Cases,308
08/25/2022,Bronx,Cases,345
08/26/2022,Bronx,Cases,263
08/27/2022,Bronx,Cases,190
08/28/2022,Bronx,Cases,164
08/29/2022,Bronx,Cases,360
08/30/2022,Bronx,Cases,289
08/31/2022,Bronx,Cases,293
09/01/2022,Bronx,Cases,264
09/02/2022,Bronx,Cases,239
09/03/2022,Bronx,Cases,146
09/04/2022,Bronx,Cases,124
09/05/2022,Bronx,Cases,157
09/06/2022,Bronx,Cases,304
09/07/2022,Bronx,Cases,271
09/08/2022,Bronx,Cases,229
09/09/2022,Bronx,Cases,226
09/10/2022,Bronx,Cases,153
09/11/2022,Bronx,Cases,121
09/12/2022,Bronx,Cases,314
09/13/2022,Bronx,Cases,261
09/14/2022,Bronx,Cases,315
09/15/2022,Bronx,Cases,279
09/16/2022,Bronx,Cases,296
09/17/2022,Bronx,Cases,184
09/18/2022,Bronx,Cases,165
09/19/2022,Bronx,Cases,407
09/20/2022,Bronx,Cases,385
09/21/2022,Bronx,Cases,348
09/22/2022,Bronx,Cases,260
09/23/2022,Bronx,Cases,266
09/24/2022,Bronx,Cases,130
09/25/2022,Bronx,Cases,124
09/26/2022,Bronx,Cases,292
09/27/2022,Bronx,Cases,262
09/28/2022,Bronx,Cases,330
09/29/2022,Bronx,Cases,237
09/30/2022,Bronx,Cases,240
10/01/2022,Bronx,Cases,105
10/02/2022,Bronx,Cases,125
10/03/2022,Bronx,Cases,270
10/04/2022,Bronx,Cases,227
10/05/2022,Bronx,Cases,212
10/06/2022,Bronx,Cases,272
10/07/2022,Bronx,Cases,204
10/08/2022,Bronx,Cases,138
10/09/2022,Bronx,Cases,110
10/10/2022,Bronx,Cases,238
10/11/2022,Bronx,Cases,295
10/12/2022,Bronx,Cases,287
10/13/2022,Bronx,Cases,267
10/14/2022,Bronx,Cases,254
10/15/2022,Bronx,Cases,153
10/16/2022,Bronx,Cases,115
10/17/2022,Bronx,Cases,310
10/18/2022,Bronx,Cases,268
10/19/2022,Bronx,Cases,332
10/20/2022,Bronx,Cases,239
10/21/2022,Bronx,Cases,254
10/22/2022,Bronx,Cases,160
10/23/2022,Bronx,Cases,172
10/24/2022,Bronx,Cases,385
10/25/2022,Bronx,Cases,387
10/26/2022,Bronx,Cases,362
10/27/2022,Bronx,Cases,324
10/28/2022,Bronx,Cases,286
10/29/2022,Bronx,Cases,178
10/30/2022,Bronx,Cases,164
10/31/2022,Bronx,Cases,418
11/01/2022,Bronx,Cases,408
11/02/2022,Bronx,Cases,374
11/03/2022,Bronx,Cases,411
11/04/2022,Bronx,Cases,333
11/05/2022,Bronx,Cases,223
11/06/2022,Bronx,Cases,185
11/07/2022,Bronx,Cases,472
11/08/2022,Bronx,Cases,366
11/09/2022,Bronx,Cases,399
11/10/2022,Bronx,Cases,368
11/11/2022,Bronx,Cases,286
11/12/2022,Bronx,Cases,210
11/13/2022,Bronx,Cases,220
11/14/2022,Bronx,Cases,539
11/15/2022,Bronx,Cases,394
11/16/2022,Bronx,Cases,419
11/17/2022,Bronx,Cases,309
11/18/2022,Bronx,Cases,275
11/19/2022,Bronx,Cases,174
11/20/2022,Bronx,Cases,180
11/21/2022,Bronx,Cases,488
11/22/2022,Bronx,Cases,415
11/23/2022,Bronx,Cases,426
11/24/2022,Bronx,Cases,162
11/25/2022,Bronx,Cases,355
11/26/2022,Bronx,Cases,358
11/27/2022,Bronx,Cases,271
11/28/2022,Bronx,Cases,822
11/29/2022,Bronx,Cases,696
11/30/2022,Bronx,Cases,578
12/01/2022,Bronx,Cases,564
12/02/2022,Bronx,Cases,523
12/03/2022,Bronx,Cases,245
12/04/2022,Bronx,Cases,262
12/05/2022,Bronx,Cases,705
12/06/2022,Bronx,Cases,565
12/07/2022,Bronx,Cases,575
12/08/2022,Bronx,Cases,527
12/09/2022,Bronx,Cases,545
12/10/2022,Bronx,Cases,287
12/11/2022,Bronx,Cases,249
12/12/2022,Bronx,Cases,723
12/13/2022,Bronx,Cases,636
12/14/2022,Bronx,Cases,571
12/15/2022,Bronx,Cases,478
12/16/2022,Bronx,Cases,463
12/17/2022,Bronx,Cases,326
12/18/2022,Bronx,Cases,261
12/19/2022,Bronx,Cases,660
12/20/2022,Bronx,Cases,626
12/21/2022,Bronx,Cases,577
12/22/2022,Bronx,Cases,473
12/23/2022,Bronx,Cases,391
12/24/2022,Bronx,Cases,176
12/25/2022,Bronx,Cases,139
12/26/2022,Bronx,Cases,350
12/27/2022,Bronx,Cases,612
12/28/2022,Bronx,Cases,604
12/29/2022,Bronx,Cases,583
12/30/2022,Bronx,Cases,506
12/31/2022,Bronx,Cases,256
01/01/2023,Bronx,Cases,181
01/02/2023,Bronx,Cases,432
01/03/2023,Bronx,Cases,692
01/04/2023,Bronx,Cases,651
01/05/2023,Bronx,Cases,534
01/06/2023,Bronx,Cases,478
01/07/2023,Bronx,Cases,239
01/08/2023,Bronx,Cases,180
01/09/2023,Bronx,Cases,512
01/10/2023,Bronx,Cases,466
01/11/2023,Bronx,Cases,430
01/12/2023,Bronx,Cases,371
01/13/2023,Bronx,Cases,356
01/14/2023,Bronx,Cases,183
01/15/2023,Bronx,Cases,173
01/16/2023,Bronx,Cases,277
01/17/2023,Bronx,Cases,482
01/18/2023,Bronx,Cases,374
01/19/2023,Bronx,Cases,327
01/20/2023,Bronx,Cases,310
01/21/2023,Bronx,Cases,176
01/22/2023,Bronx,Cases,154
01/23/2023,Bronx,Cases,383
01/24/2023,Bronx,Cases,367
01/25/2023,Bronx,Cases,284
01/26/2023,Bronx,Cases,278
01/27/2023,Bronx,Cases,279
01/28/2023,Bronx,Cases,151
01/29/2023,Bronx,Cases,116
01/30/2023,Bronx,Cases,339
01/31/2023,Bronx,Cases,284
02/01/2023,Bronx,Cases,238
02/02/2023,Bronx,Cases,213
02/03/2023,Bronx,Cases,176
02/04/2023,Bronx,Cases,88
02/05/2023,Bronx,Cases,95
02/06/2023,Bronx,Cases,252
02/07/2023,Bronx,Cases,215
02/08/2023,Bronx,Cases,182
02/09/2023,Bronx,Cases,158
02/10/2023,Bronx,Cases,160
02/11/2023,Bronx,Cases,96
02/12/2023,Bronx,Cases,67
02/13/2023,Bronx,Cases,168
02/14/2023,Bronx,Cases,155
02/15/2023,Bronx,Cases,138
02/16/2023,Bronx,Cases,148
02/17/2023,Bronx,Cases,110
02/18/2023,Bronx,Cases,58
02/19/2023,Bronx,Cases,47
02/20/2023,Bronx,Cases,93
02/21/2023,Bronx,Cases,106
02/22/2023,Bronx,Cases,116
02/23/2023,Bronx,Cases,97
02/24/2023,Bronx,Cases,99
02/25/2023,Bronx,Cases,38
02/26/2023,Bronx,Cases,51
02/27/2023,Bronx,Cases,99
02/28/2023,Bronx,Cases,66
03/01/2023,Bronx,Cases,81
03/02/2023,Bronx,Cases,80
03/03/2023,Bronx,Cases,75
03/04/2023,Bronx,Cases,33
03/05/2023,Bronx,Cases,29
03/06/2023,Bronx,Cases,90
03/07/2023,Bronx,Cases,70
03/08/2023,Bronx,Cases,69
03/09/2023,Bronx,Cases,74
03/10/2023,Bronx,Cases,46
03/11/2023,Bronx,Cases,32
03/12/2023,Bronx,Cases,29
03/13/2023,Bronx,Cases,74
03/14/2023,Bronx,Cases,57
03/15/2023,Bronx,Cases,49
03/16/2023,Bronx,Cases,55
03/17/2023,Bronx,Cases,34
03/18/2023,Bronx,Cases,31
03/19/2023,Bronx,Cases,15
03/20/2023,Bronx,Cases,76
03/21/2023,Bronx,Cases,53
03/22/2023,Bronx,Cases,48
03/23/2023,Bronx,Cases,47
03/24/2023,Bronx,Cases,45
03/25/2023,Bronx,Cases,17
03/26/2023,Bronx,Cases,24
03/27/2023,Bronx,Cases,74
03/28/2023,Bronx,Cases,73
03/29/2023,Bronx,Cases,50
03/30/2023,Bronx,Cases,45
03/31/2023,Bronx,Cases,58
04/01/2023,Bronx,Cases,26
04/02/2023,Bronx,Cases,25
04/03/2023,Bronx,Cases,37
04/04/2023,Bronx,Cases,51
04/05/2023,Bronx,Cases,39
04/06/2023,Bronx,Cases,27
04/07/2023,Bronx,Cases,26
04/08/2023,Bronx,Cases,20
04/09/2023,Bronx,Cases,8
04/10/2023,Bronx,Cases,39
04/11/2023,Bronx,Cases,32
04/12/2023,Bronx,Cases,35
04/13/2023,Bronx,Cases,30
04/14/2023,Bronx,Cases,31
04/15/2023,Bronx,Cases,22
04/16/2023,Bronx,Cases,21
04/17/2023,Bronx,Cases,32
04/18/2023,Bronx,Cases,30
04/19/2023,Bronx,Cases,23
04/20/2023,Bronx,Cases,34
04/21/2023,Bronx,Cases,23
04/22/2023,Bronx,Cases,14
04/23/2023,Bronx,Cases,19
04/24/2023,Bronx,Cases,39
04/25/2023,Bronx,Cases,48
04/26/2023,Bronx,Cases,25
04/27/2023,Bronx,Cases,34
04/28/2023,Bronx,Cases,31
04/29/2023,Bronx,Cases,14
04/30/2023,Bronx,Cases,8
05/01/2023,Bronx,Cases,33
02/29/2020,Bronx,Hospitalized,0
03/01/2020,Bronx,Hospitalized,1
03/02/2020,Bronx,Hospitalized,0
03/03/2020,Bronx,Hospitalized,1
03/04/2020,Bronx,Hospitalized,0
03/05/2020,Bronx,Hospitalized,1
03/06/2020,Bronx,Hospitalized,1
03/07/2020,Bronx,Hospitalized,1
03/08/2020,Bronx,Hospitalized,5
03/09/2020,Bronx,Hospitalized,7
03/10/2020,Bronx,Hospitalized,7
03/11/2020,Bronx,Hospitalized,23
03/12/2020,Bronx,Hospitalized,19
03/13/2020,Bronx,Hospitalized,26
03/14/2020,Bronx,Hospitalized,22
03/15/2020,Bronx,Hospitalized,37
03/16/2020,Bronx,Hospitalized,72
03/17/2020,Bronx,Hospitalized,60
03/18/2020,Bronx,Hospitalized,110
03/19/2020,Bronx,Hospitalized,135
03/20/2020,Bronx,Hospitalized,126
03/21/2020,Bronx,Hospitalized,158
03/22/2020,Bronx,Hospitalized,173
03/23/2020,Bronx,Hospitalized,219
03/24/2020,Bronx,Hospitalized,270
03/25/2020,Bronx,Hospitalized,313
03/26/2020,Bronx,Hospitalized,316
03/27/2020,Bronx,Hospitalized,314
03/28/2020,Bronx,Hospitalized,312
03/29/2020,Bronx,Hospitalized,320
03/30/2020,Bronx,Hospitalized,350
03/31/2020,Bronx,Hospitalized,390
04/01/2020,Bronx,Hospitalized,374
04/02/2020,Bronx,Hospitalized,354
04/03/2020,Bronx,Hospitalized,381
04/04/2020,Bronx,Hospitalized,312
04/05/2020,Bronx,Hospitalized,306
04/06/2020,Bronx,Hospitalized,388
04/07/2020,Bronx,Hospitalized,331
04/08/2020,Bronx,Hospitalized,356
04/09/2020,Bronx,Hospitalized,271
04/10/2020,Bronx,Hospitalized,293
04/11/2020,Bronx,Hospitalized,245
04/12/2020,Bronx,Hospitalized,227
04/13/2020,Bronx,Hospitalized,262
04/14/2020,Bronx,Hospitalized,202
04/15/2020,Bronx,Hospitalized,201
04/16/2020,Bronx,Hospitalized,172
04/17/2020,Bronx,Hospitalized,169
04/18/2020,Bronx,Hospitalized,133
04/19/2020,Bronx,Hospitalized,142
04/20/2020,Bronx,Hospitalized,141
04/21/2020,Bronx,Hospitalized,141
04/22/2020,Bronx,Hospitalized,119
04/23/2020,Bronx,Hospitalized,109
04/24/2020,Bronx,Hospitalized,99
04/25/2020,Bronx,Hospitalized,79
04/26/2020,Bronx,Hospitalized,74
04/27/2020,Bronx,Hospitalized,90
04/28/2020,Bronx,Hospitalized,88
04/29/2020,Bronx,Hospitalized,77
04/30/2020,Bronx,Hospitalized,58
05/01/2020,Bronx,Hospitalized,70
05/02/2020,Bronx,Hospitalized,50
05/03/2020,Bronx,Hospitalized,44
05/04/2020,Bronx,Hospitalized,57
05/05/2020,Bronx,Hospitalized,64
05/06/2020,Bronx,Hospitalized,56
05/07/2020,Bronx,Hospitalized,43
05/08/2020,Bronx,Hospitalized,41
05/09/2020,Bronx,Hospitalized,31
05/10/2020,Bronx,Hospitalized,24
05/11/2020,Bronx,Hospitalized,46
05/12/2020,Bronx,Hospitalized,26
05/13/2020,Bronx,Hospitalized,27
05/14/2020,Bronx,Hospitalized,26
05/15/2020,Bronx,Hospitalized,25
05/16/2020,Bronx,Hospitalized,17
05/17/2020,Bronx,Hospitalized,23
05/18/2020,Bronx,Hospitalized,21
05/19/2020,Bronx,Hospitalized,26
05/20/2020,Bronx,Hospitalized,17
05/21/2020,Bronx,Hospitalized,20
05/22/2020,Bronx,Hospitalized,25
05/23/2020,Bronx,Hospitalized,18
05/24/2020,Bronx,Hospitalized,19
05/25/2020,Bronx,Hospitalized,25
05/26/2020,Bronx,Hospitalized,22
05/27/2020,Bronx,Hospitalized,18
05/28/2020,Bronx,Hospitalized,14
05/29/2020,Bronx,Hospitalized,20
05/30/2020,Bronx,Hospitalized,14
05/31/2020,Bronx,Hospitalized,13
06/01/2020,Bronx,Hospitalized,17
06/02/2020,Bronx,Hospitalized,12
06/03/2020,Bronx,Hospitalized,16
06/04/2020,Bronx,Hospitalized,15
06/05/2020,Bronx,Hospitalized,9
06/06/2020,Bronx,Hospitalized,10
06/07/2020,Bronx,Hospitalized,13
06/08/2020,Bronx,Hospitalized,9
06/09/2020,Bronx,Hospitalized,14
06/10/2020,Bronx,Hospitalized,14
06/11/2020,Bronx,Hospitalized,11
06/12/2020,Bronx,Hospitalized,13
06/13/2020,Bronx,Hospitalized,4
06/14/2020,Bronx,Hospitalized,12
06/15/2020,Bronx,Hospitalized,14
06/16/2020,Bronx,Hospitalized,12
06/17/2020,Bronx,Hospitalized,11
06/18/2020,Bronx,Hospitalized,9
06/19/2020,Bronx,Hospitalized,11
06/20/2020,Bronx,Hospitalized,5
06/21/2020,Bronx,Hospitalized,6
06/22/2020,Bronx,Hospitalized,12
06/23/2020,Bronx,Hospitalized,7
06/24/2020,Bronx,Hospitalized,7
06/25/2020,Bronx,Hospitalized,13
06/26/2020,Bronx,Hospitalized,8
06/27/2020,Bronx,Hospitalized,10
06/28/2020,Bronx,Hospitalized,6
06/29/2020,Bronx,Hospitalized,7
06/30/2020,Bronx,Hospitalized,8
07/01/2020,Bronx,Hospitalized,8
07/02/2020,Bronx,Hospitalized,10
07/03/2020,Bronx,Hospitalized,4
07/04/2020,Bronx,Hospitalized,4
07/05/2020,Bronx,Hospitalized,6
07/06/2020,Bronx,Hospitalized,8
07/07/2020,Bronx,Hospitalized,20
07/08/2020,Bronx,Hospitalized,8
07/09/2020,Bronx,Hospitalized,17
07/10/2020,Bronx,Hospitalized,9
07/11/2020,Bronx,Hospitalized,6
07/12/2020,Bronx,Hospitalized,7
07/13/2020,Bronx,Hospitalized,11
07/14/2020,Bronx,Hospitalized,11
07/15/2020,Bronx,Hospitalized,9
07/16/2020,Bronx,Hospitalized,13
07/17/2020,Bronx,Hospitalized,7
07/18/2020,Bronx,Hospitalized,6
07/19/2020,Bronx,Hospitalized,7
07/20/2020,Bronx,Hospitalized,12
07/21/2020,Bronx,Hospitalized,5
07/22/2020,Bronx,Hospitalized,8
07/23/2020,Bronx,Hospitalized,4
07/24/2020,Bronx,Hospitalized,12
07/25/2020,Bronx,Hospitalized,8
07/26/2020,Bronx,Hospitalized,6
07/27/2020,Bronx,Hospitalized,11
07/28/2020,Bronx,Hospitalized,7
07/29/2020,Bronx,Hospitalized,5
07/30/2020,Bronx,Hospitalized,6
07/31/2020,Bronx,Hospitalized,8
08/01/2020,Bronx,Hospitalized,5
08/02/2020,Bronx,Hospitalized,5
08/03/2020,Bronx,Hospitalized,13
08/04/2020,Bronx,Hospitalized,11
08/05/2020,Bronx,Hospitalized,9
08/06/2020,Bronx,Hospitalized,8
08/07/2020,Bronx,Hospitalized,7
08/08/2020,Bronx,Hospitalized,7
08/09/2020,Bronx,Hospitalized,8
08/10/2020,Bronx,Hospitalized,10
08/11/2020,Bronx,Hospitalized,10
08/12/2020,Bronx,Hospitalized,7
08/13/2020,Bronx,Hospitalized,9
08/14/2020,Bronx,Hospitalized,6
08/15/2020,Bronx,Hospitalized,6
08/16/2020,Bronx,Hospitalized,10
08/17/2020,Bronx,Hospitalized,9
08/18/2020,Bronx,Hospitalized,14
08/19/2020,Bronx,Hospitalized,5
08/20/2020,Bronx,Hospitalized,14
08/21/2020,Bronx,Hospitalized,9
08/22/2020,Bronx,Hospitalized,6
08/23/2020,Bronx,Hospitalized,3
08/24/2020,Bronx,Hospitalized,14
08/25/2020,Bronx,Hospitalized,10
08/26/2020,Bronx,Hospitalized,5
08/27/2020,Bronx,Hospitalized,8
08/28/2020,Bronx,Hospitalized,4
08/29/2020,Bronx,Hospitalized,7
08/30/2020,Bronx,Hospitalized,2
08/31/2020,Bronx,Hospitalized,9
09/01/2020,Bronx,Hospitalized,5
09/02/2020,Bronx,Hospitalized,4
09/03/2020,Bronx,Hospitalized,2
09/04/2020,Bronx,Hospitalized,10
09/05/2020,Bronx,Hospitalized,5
09/06/2020,Bronx,Hospitalized,4
09/07/2020,Bronx,Hospitalized,2
09/08/2020,Bronx,Hospitalized,8
09/09/2020,Bronx,Hospitalized,6
09/10/2020,Bronx,Hospitalized,2
09/11/2020,Bronx,Hospitalized,9
09/12/2020,Bronx,Hospitalized,2
09/13/2020,Bronx,Hospitalized,2
09/14/2020,Bronx,Hospitalized,4
09/15/2020,Bronx,Hospitalized,10
09/16/2020,Bronx,Hospitalized,7
09/17/2020,Bronx,Hospitalized,10
09/18/2020,Bronx,Hospitalized,10
09/19/2020,Bronx,Hospitalized,3
09/20/2020,Bronx,Hospitalized,8
09/21/2020,Bronx,Hospitalized,8
09/22/2020,Bronx,Hospitalized,7
09/23/2020,Bronx,Hospitalized,5
09/24/2020,Bronx,Hospitalized,7
09/25/2020,Bronx,Hospitalized,8
09/26/2020,Bronx,Hospitalized,5
09/27/2020,Bronx,Hospitalized,5
09/28/2020,Bronx,Hospitalized,7
09/29/2020,Bronx,Hospitalized,7
09/30/2020,Bronx,Hospitalized,1
10/01/2020,Bronx,Hospitalized,7
10/02/2020,Bronx,Hospitalized,5
10/03/2020,Bronx,Hospitalized,1
10/04/2020,Bronx,Hospitalized,4
10/05/2020,Bronx,Hospitalized,10
10/06/2020,Bronx,Hospitalized,5
10/07/2020,Bronx,Hospitalized,9
10/08/2020,Bronx,Hospitalized,8
10/09/2020,Bronx,Hospitalized,6
10/10/2020,Bronx,Hospitalized,3
10/11/2020,Bronx,Hospitalized,12
10/12/2020,Bronx,Hospitalized,3
10/13/2020,Bronx,Hospitalized,9
10/14/2020,Bronx,Hospitalized,4
10/15/2020,Bronx,Hospitalized,13
10/16/2020,Bronx,Hospitalized,9
10/17/2020,Bronx,Hospitalized,7
10/18/2020,Bronx,Hospitalized,5
10/19/2020,Bronx,Hospitalized,10
10/20/2020,Bronx,Hospitalized,9
10/21/2020,Bronx,Hospitalized,9
10/22/2020,Bronx,Hospitalized,9
10/23/2020,Bronx,Hospitalized,9
10/24/2020,Bronx,Hospitalized,8
10/25/2020,Bronx,Hospitalized,8
10/26/2020,Bronx,Hospitalized,9
10/27/2020,Bronx,Hospitalized,8
10/28/2020,Bronx,Hospitalized,8
10/29/2020,Bronx,Hospitalized,11
10/30/2020,Bronx,Hospitalized,11
10/31/2020,Bronx,Hospitalized,7
11/01/2020,Bronx,Hospitalized,8
11/02/2020,Bronx,Hospitalized,14
11/03/2020,Bronx,Hospitalized,11
11/04/2020,Bronx,Hospitalized,13
11/05/2020,Bronx,Hospitalized,14
11/06/2020,Bronx,Hospitalized,9
11/07/2020,Bronx,Hospitalized,16
11/08/2020,Bronx,Hospitalized,11
11/09/2020,Bronx,Hospitalized,18
11/10/2020,Bronx,Hospitalized,19
11/11/2020,Bronx,Hospitalized,23
11/12/2020,Bronx,Hospitalized,19
11/13/2020,Bronx,Hospitalized,20
11/14/2020,Bronx,Hospitalized,25
11/15/2020,Bronx,Hospitalized,14
11/16/2020,Bronx,Hospitalized,24
11/17/2020,Bronx,Hospitalized,21
11/18/2020,Bronx,Hospitalized,24
11/19/2020,Bronx,Hospitalized,22
11/20/2020,Bronx,Hospitalized,24
11/21/2020,Bronx,Hospitalized,18
11/22/2020,Bronx,Hospitalized,15
11/23/2020,Bronx,Hospitalized,33
11/24/2020,Bronx,Hospitalized,19
11/25/2020,Bronx,Hospitalized,25
11/26/2020,Bronx,Hospitalized,26
11/27/2020,Bronx,Hospitalized,24
11/28/2020,Bronx,Hospitalized,21
11/29/2020,Bronx,Hospitalized,31
11/30/2020,Bronx,Hospitalized,41
12/01/2020,Bronx,Hospitalized,44
12/02/2020,Bronx,Hospitalized,26
12/03/2020,Bronx,Hospitalized,47
12/04/2020,Bronx,Hospitalized,36
12/05/2020,Bronx,Hospitalized,30
12/06/2020,Bronx,Hospitalized,36
12/07/2020,Bronx,Hospitalized,45
12/08/2020,Bronx,Hospitalized,39
12/09/2020,Bronx,Hospitalized,57
12/10/2020,Bronx,Hospitalized,44
12/11/2020,Bronx,Hospitalized,58
12/12/2020,Bronx,Hospitalized,38
12/13/2020,Bronx,Hospitalized,40
12/14/2020,Bronx,Hospitalized,52
12/15/2020,Bronx,Hospitalized,41
12/16/2020,Bronx,Hospitalized,46
12/17/2020,Bronx,Hospitalized,48
12/18/2020,Bronx,Hospitalized,67
12/19/2020,Bronx,Hospitalized,46
12/20/2020,Bronx,Hospitalized,41
12/21/2020,Bronx,Hospitalized,63
12/22/2020,Bronx,Hospitalized,54
12/23/2020,Bronx,Hospitalized,48
12/24/2020,Bronx,Hospitalized,49
12/25/2020,Bronx,Hospitalized,43
12/26/2020,Bronx,Hospitalized,43
12/27/2020,Bronx,Hospitalized,34
12/28/2020,Bronx,Hospitalized,66
12/29/2020,Bronx,Hospitalized,63
12/30/2020,Bronx,Hospitalized,69
12/31/2020,Bronx,Hospitalized,55
01/01/2021,Bronx,Hospitalized,59
01/02/2021,Bronx,Hospitalized,54
01/03/2021,Bronx,Hospitalized,53
01/04/2021,Bronx,Hospitalized,65
01/05/2021,Bronx,Hospitalized,72
01/06/2021,Bronx,Hospitalized,71
01/07/2021,Bronx,Hospitalized,65
01/08/2021,Bronx,Hospitalized,62
01/09/2021,Bronx,Hospitalized,61
01/10/2021,Bronx,Hospitalized,52
01/11/2021,Bronx,Hospitalized,88
01/12/2021,Bronx,Hospitalized,89
01/13/2021,Bronx,Hospitalized,94
01/14/2021,Bronx,Hospitalized,78
01/15/2021,Bronx,Hospitalized,72
01/16/2021,Bronx,Hospitalized,69
01/17/2021,Bronx,Hospitalized,70
01/18/2021,Bronx,Hospitalized,97
01/19/2021,Bronx,Hospitalized,73
01/20/2021,Bronx,Hospitalized,83
01/21/2021,Bronx,Hospitalized,87
01/22/2021,Bronx,Hospitalized,98
01/23/2021,Bronx,Hospitalized,75
01/24/2021,Bronx,Hospitalized,76
01/25/2021,Bronx,Hospitalized,100
